starch_mixing_tank23top_ply,pulp_to_mixing_tank23,power_power_station24,recycled_liquid_top_ply,sum_bleached_pulp,flow_after_machine_chest21,steam_pressure_group1,steam_pressure_group2,level_condensate_bucket1,level_condensate_bucket1_valve_position,level_condensate_bucket2_valve_position,steam_group3_pressure,steam_group4under_pressure,steam_pressure4_over,pressure_yankee_cylinder,steam_group5under_pressure,steam_pressure5_over,pressure_condensate_bucket2,pressure_condensate_bucket5,production_paper_machine2,dry_production_vira,total_starch_paper_machine2,steamflow
33.471,191.97,320.48,1.4796,8.1463,3182.1,94.791,170.49,327.62,23.245,23.009,233.78,254.57,255.51,253.73,254.72,254.83,170.75,92,11.801,163.9,58.205,18.937
31.67,184.11,322.52,1.4796,8.3472,3174.7,96.479,170.04,324.3,22.761,24.643,237.23,256.91,256.26,257.45,256.66,256.48,170.75,92.125,11.765,163.57,58.205,19.003
33.165,195.74,311.7,1.496,8.3503,3229.3,85.819,166.2,320.63,21.929,24.356,225.52,245.86,245.31,245.5,246.05,245.79,166.63,79.875,11.818,162.55,58.461,18.776
33.692,194.44,291.37,1.5246,8.3438,3217.7,89.999,168.79,338.16,22.573,23.948,230.46,250.33,250.13,250.07,250.16,250,169.9,84.625,11.902,166.6,58.908,19.084
33.683,194.62,292.86,1.4796,8.3438,3234,92.461,168.79,327.96,22.573,24.097,231.59,251.15,251.32,251.46,251.33,251.27,170.63,87.093,11.907,160.85,59.297,19.046
33.683,197.71,297.17,1.4796,8.5706,3288,89.062,170.06,327.63,22.466,25.414,229.39,249.07,248.89,249.49,249.32,249.27,167,85.25,11.994,165.44,59.374,18.721
34.53,195.85,296.79,1.5323,8.4751,3245.8,99.88,170.25,325.2,22.466,25.346,239.53,259.79,259.09,259.12,260.06,260.34,171.5,96.875,12.119,166.58,60.266,18.374
34.419,195.6,294.7,1.4944,8.3898,3241.7,99.995,170.25,324.05,22.42,25.346,251.3,270.9,271.66,271.86,270.85,270.6,171.5,96,12.086,167.07,60.01,19.34
34.399,193.34,289.07,1.5393,8.2118,3200.1,100.03,170.27,326.23,22.42,24.56,254.86,274.84,275.2,275.16,275.39,275.04,174.88,96.25,12.064,166.15,59.893,19.202
34.345,194.1,289.38,1.534,8.33,3204.6,99.919,169.86,336.48,25.374,27.26,259.94,280.22,282.16,280.22,281.83,285.19,174.63,94.996,12.043,168.7,59.588,19.202
33.899,185.45,220.58,1.6394,8.2826,3079.4,92.532,169.88,336.07,24.423,22.024,231.37,252.02,251.95,252.21,251.74,250.38,169.38,87.117,11.695,167.28,58.024,19.3
33.381,183.03,219.82,1.4867,7.9774,3024.9,90.014,169.93,327.95,20.794,25.23,229.82,249.37,250.17,249.76,249.77,249.45,170.38,85.625,11.585,163.64,57.403,18.764
33.495,184.25,218.22,1.4867,8.0754,3059.1,94.372,169.93,320.67,20.816,23.894,234.15,253.65,254.42,254.15,253.95,254.03,169.88,90.875,11.585,162.93,57.659,18.697
33.292,184.53,216.54,1.4867,8.0754,3054.3,94.209,169.88,322.81,20.697,22.695,235.51,254.16,254.98,255.9,255.57,256.11,173,90.875,11.648,160.93,57.693,18.444
33.292,183.91,216.54,1.4867,8.0951,3054.8,99.049,169.3,327.39,23.244,22.921,243.64,255.44,255.73,255.9,255.57,256.11,170.63,94.625,11.581,163.53,57.609,18.444
33.281,184.85,216.31,1.4867,8.1854,3053.9,96.437,169.4,327.7,22.548,22.921,234.11,255.44,255.73,255.27,255.32,254.86,171.63,88.399,11.576,161.91,57.481,18.413
33.031,178.38,213.2,1.4867,7.8762,2954.2,71.526,152.19,313.17,17.792,28.05,210.93,231.33,231.24,231.77,230.96,230.5,149.75,66.625,11.231,156.42,56.832,17.308
31.406,172.69,208.71,1.389,7.4938,2954.2,60.558,139.82,325.56,14.263,20.448,200.32,220.3,218.86,220.33,220.14,220.71,142.36,58.717,10.957,154.1,53.976,16.473
30.889,179.64,208.78,1.2907,7.3342,2961.2,87.341,168.01,332.96,21.959,15.413,227.59,248.31,247.25,247.65,247.66,247.17,169.5,87.875,10.941,149.77,54.306,18.443
30.889,180.52,229.94,1.3364,7.3528,3076.3,68.749,149.57,329.8,21.182,22.084,210.19,229.09,228.04,229.6,229.66,229.41,149.38,64.216,10.978,145.16,54.245,17.831
30.958,180.52,234.12,1.3813,7.8685,2981.6,77.128,156.58,326.06,18.28,23.583,217.6,236.65,237.17,237.79,236.64,237.21,158.13,71.875,10.979,152.34,54.252,18.134
31.391,175.94,231.2,1.3666,7.8415,2903.5,55.543,165.36,326.17,17.409,22.315,207,225.07,226.43,224.96,225.53,225.52,165.5,51.75,10.952,153.74,53.999,18.025
31.387,174.36,229.92,1.3666,7.6531,2878.9,83.63,169.29,324.53,20.981,25.91,234.05,254.13,252.43,252.15,253.3,252.71,171.67,78,10.944,154.51,53.83,18.025
31.506,172.82,230.2,1.3813,7.7406,2878.6,80.138,170.24,322.68,20.981,24.277,230.07,254.09,251.65,249.28,250.33,250.16,171.5,73.5,10.981,154.91,54.152,18.021
31.687,175.22,228,1.3813,7.8301,2900.3,82.478,169.66,331.03,21.022,24.983,233.47,254.09,254.49,253.55,254.34,254.39,172.38,78.875,11.014,154.22,54.333,17.728
31.25,173.94,228.13,1.3813,7.8456,2873.8,82.479,170.4,331.14,22.157,24.068,232.66,253.6,253.61,252.29,252.7,251.75,169.5,77.625,10.941,154.22,53.776,18.299
31.28,172.5,228.13,1.3813,7.7013,2855.2,80.453,170.4,331.14,22.358,25.151,231.16,252.07,251.54,250.69,252.69,250.69,169.63,76.855,10.964,154.24,54.047,18.168
31.28,171.62,227.57,1.3813,7.7013,2838,83.821,170.44,318.9,18.394,23.213,233.49,253.37,253.31,252.66,251.33,252.61,173.6,78.5,10.935,154.24,53.55,17.9
31.528,171.3,228.41,1.3813,7.717,2832.8,83.654,168.27,326.5,20.321,26.197,232.29,253.23,253.05,254.22,252.69,252.33,170.63,78.625,10.979,155.16,53.887,17.62
31.75,169.99,226.85,1.4568,7.6495,2821.3,82.53,169.17,324.44,19.265,25.179,232.48,252.53,252.65,253.9,252.81,253.39,169.5,78.875,10.996,155.18,53.817,17.808
31.455,170.69,225.57,1.3647,7.5578,2830.1,74.434,170.66,331.69,19.265,26.008,224.96,245.7,244.17,245.58,244.68,245.22,169.88,70.75,10.904,154.71,53.733,17.884
31.329,171.85,228.27,1.3871,7.7415,2851.4,74.434,170.15,318.47,19.004,25.961,220.75,245.39,243.57,245.58,244.63,244.94,170.13,70.75,10.9,154.23,53.691,17.502
31.394,172.18,228.51,1.3755,7.8019,2857.3,74.886,170.86,327.45,19.365,26.841,224.33,245.39,243.57,245.86,244.63,244.94,170.75,71.25,10.961,152.9,54.011,17.693
31.5,172.18,226.47,1.3755,7.804,2859.5,74.662,170.37,324.33,19.365,25.189,224.27,243.01,244.38,244.97,243.8,243.82,170.6,71.996,10.938,153.61,54.1,17.701
31.482,172.64,226.86,1.427,7.7965,2858.3,68.809,170.37,321.67,20.46,26.444,219.71,239.21,243.81,239.46,239.71,239.14,167.88,66,10.884,153.98,53.725,17.701
31.482,173.64,226.86,1.427,7.7965,2883.7,70.849,170.41,335.08,20.636,26.106,220.91,241.87,243.81,242.05,241.24,241.49,168.25,66.5,10.902,153.83,53.929,17.349
30.507,168.57,231.94,1.3364,7.4551,2794.4,78.8,169.69,317.49,20.636,26.28,228.93,249.15,250.07,248.22,249,248.28,168.25,74.375,10.902,149.74,54.002,17.806
30.507,170.76,231.94,1.3813,7.7296,2798.8,84.776,169.69,328.38,23.801,25.35,234.12,254.95,254.71,253.76,254.94,254.65,171,80.722,11.015,150.72,54.585,18.062
30.508,169.64,232.11,1.3813,7.7038,2798.8,72.905,169.81,326.1,23.787,26.967,223.11,244.38,244.43,241.95,243.98,244.08,170.85,69.125,11.005,147.98,54.739,16.748
30.323,168.4,229.15,1.3364,7.5375,2795.6,55.95,165.9,330.28,18.654,24.269,223.11,244.38,244.43,226.14,243.98,244.08,170.85,69.125,10.938,148.55,54.118,17.076
30.436,168.4,227.94,1.4068,7.5375,2795.6,76.935,170.98,325.09,25.52,25.696,225.54,246.12,245.57,246.42,245.96,245.54,170.88,71.41,11.055,150.56,54.546,18.203
31.347,168.03,225.98,1.3813,7.5351,2788.5,63.198,169.59,319.24,23.031,26.908,228.36,246.17,247.49,249.02,248.23,248.07,171.63,63,11.139,151.96,55.229,17.676
30.781,170.26,226.41,1.3813,7.4504,2817.1,61.342,169.6,323.51,19.188,26.233,224.99,246.17,244.13,244.12,244.55,244.46,170.47,58.5,11.124,150.93,54.914,17.602
30.586,171.4,230.57,1.3813,7.5019,2821.3,57.863,169.6,331.57,21.302,26.55,223.88,243.74,244.26,243.83,243.24,244.5,168.88,58.375,11.119,150.57,54.662,17.539
31.015,171.89,230.57,1.3364,7.5194,2839.7,55.579,170.39,331.82,22.653,25.792,219.19,240.16,241.14,239.79,241.18,240.77,168.88,53.875,11.14,149.56,55.5,17.508
30.746,169.84,230.42,1.3364,7.4401,2813.8,55.579,170.39,319.66,22.482,25.482,214.92,234.15,241.14,233.94,240.6,240.77,168.88,53.639,11.027,149.85,54.855,17.547
30.833,169.79,229.35,1.3364,7.6348,2817.7,56.238,170.39,324.98,24.289,25.311,221.5,241.87,241.85,241.5,240.6,241.57,168.75,53.639,11.034,149.06,55.009,18.175
30.809,171.01,229.72,1.3364,7.7018,2820.6,58.177,170.21,324.92,24.373,26.974,222.41,243.85,242.82,243.05,243.2,243.14,168.75,53.639,11.119,149.14,55.025,18.077
31.007,169.53,226.8,1.4108,7.5755,2787.1,58.177,170.21,321.35,22.477,26.093,216.4,243.85,235.4,237.9,236.8,236.43,168.63,57.875,11.064,149.75,54.933,18.077
30.853,168.99,226.8,1.3743,7.4111,2793.4,58.719,170.06,341.43,32.761,25.666,225,244.53,246.15,245.7,245.57,245.12,171.13,57.875,11.059,150.69,54.636,18.108
30.573,159.58,227.01,1.3743,7.2433,2630.5,17.274,135.57,314.84,23.965,27.965,174.42,194.71,193.67,196.23,194.01,194.28,134.75,19.729,10.611,139.9,54.038,12.92
28.711,159.93,226.19,1.276,7.0056,2631.4,26.159,151.42,318.44,17.801,24.234,192.25,211.03,211.62,211.89,211.23,211.14,150.13,26.875,10.413,139.17,51.557,17.037
28.645,159.76,226.01,1.276,7.0253,2631.4,30.438,155.63,326.94,26.574,26.102,195.14,215.33,214.37,215.61,215.86,215.29,154.88,30.875,10.407,139.33,51.557,16.614
29.06,158.37,224.95,1.276,7.1135,2631.4,28.717,153.4,322.52,21.641,25.317,193.68,213.56,213.77,213.28,213.34,213.75,151.38,30.75,10.393,139.98,51.563,16.756
28.776,158.9,223.05,1.276,7.1407,2633.1,28.717,153.68,320.07,18.44,23.6,194.09,213.84,213.77,213.28,213.92,213.82,152.21,31.5,10.384,140.15,51.477,17.263
28.77,160.19,225.99,1.276,7.1016,2648,28.67,153.68,321.73,17.752,24.606,194.09,213.84,213.47,212.96,213.92,213.82,152.21,29.717,10.388,139.51,51.372,17.176
28.896,160.52,223.73,1.276,7.2252,2636.1,30.506,155.55,326.28,17.752,24.771,195.29,214.27,214.64,214.86,214.8,214.94,153.38,32.173,10.422,139.14,51.69,16.71
28.896,158.66,223.92,1.276,7.1803,2627.1,30.943,155.56,326.28,17.521,24.549,199.62,219.8,220.79,215.7,220.14,220.26,153.75,34.875,10.415,139.42,51.251,16.639
28.923,158.93,222.74,1.276,7.1596,2620,30.943,155.56,327.35,19.153,24.639,197.66,216.18,216.07,215.7,216.23,216.14,153.75,30.875,10.414,138.77,51.604,16.771
28.941,158.82,225.88,1.276,7.1406,2630.1,32.18,157.15,332.04,23.068,25.193,196.36,217.45,217.11,217.87,217.36,216.82,154.47,31.961,10.414,138.93,51.583,17.168
28.927,159.03,225.05,1.276,7.179,2627.6,37.657,163.42,329.79,24.273,25.33,202.51,222.61,222.95,223.63,222.6,222.95,162.25,39.375,10.408,139.21,51.46,17.041
28.731,158.98,226.87,1.276,7.1856,2627.3,43.446,168.78,329.78,27.266,26.435,209.88,229.47,229.87,229.51,229.15,229.9,166.63,42.875,10.407,139.46,51.415,17.82
28.89,158.75,223.15,1.276,7.0762,2617.8,35.598,161.22,320.92,19.832,24.516,200.26,220.23,220.52,219.31,220.28,220.33,158.25,34.875,10.402,140.13,51.167,17.228
28.906,156.8,220.5,1.276,6.9341,2595.3,27.999,152.91,322.39,19.685,24.48,192.5,212.97,212.57,212.54,212.87,212.51,154,31.09,10.292,139.67,51.2,16.425
28.806,159.76,226.37,1.276,7.0039,2637.5,52.244,152.25,324.06,19.685,25.686,191.98,211.76,211.73,211.85,211.56,211.97,152.38,49.375,10.447,138.99,51.354,16.428
28.953,158.98,225.22,1.269,7.1818,2637.5,53.54,154.09,321.19,15.731,24.673,194.19,213.45,213.9,213.16,213.38,213.16,151.75,49,10.41,139.85,51.51,16.923
28.716,159.31,228.49,1.269,7.2427,2638.5,47.348,145.91,321.39,17.606,24.321,186.61,206.42,206.46,206.64,206.76,206.95,147,40.625,10.403,138.85,51.253,16.211
29.063,158.54,223.4,1.269,7.0044,2624,46.547,146.63,324.94,18.418,25.708,185.78,206.67,206.26,205.77,206.89,206.63,145.25,40.625,10.408,140.46,51.565,16.253
28.654,152.66,225.02,1.269,6.9529,2568.2,24.3,123.36,333.35,27.485,25.708,163.81,184.59,184.46,182.54,184.01,184.05,124.63,22.679,10.225,136.93,50.903,14.222
27,148.77,220.32,1.2233,6.5419,2459.1,53.322,137.53,321.2,21.646,25.612,178.61,198.55,197.77,197.75,198.64,197.69,136.88,48.875,9.6777,130.15,48.039,14.628
26.508,148.72,224.31,1.1784,6.6107,2452.8,56.09,140.89,321.76,21.286,25.122,180.96,201.04,200.85,200.87,200.45,201.33,137.13,49.375,9.7124,128.68,48.039,15.242
26.746,149.07,233.35,1.1784,6.5994,2472.6,63.676,148.73,322.07,21.286,25.122,188.88,209.2,209.17,210.12,208.65,208.63,148.34,57.513,9.7416,128.68,48.08,15.552
26.7,149.76,233.91,1.1784,6.6069,2468.7,58.785,142.32,327.59,21.286,24.52,183.2,203.59,203.31,204.36,203.86,203.08,142.38,51.875,9.7279,128.73,48.012,15.293
26.874,149.29,231.37,1.1784,6.6069,2468.3,69.104,154.55,327.59,22,24.52,195.76,215.12,214.24,215.61,215.05,214.52,154.88,63.441,9.7249,129.24,48.012,15.663
26.312,145.91,232.87,1.1706,6.5349,2409.4,65.42,149.92,327.12,20.322,24.574,190.39,210.33,210.87,210.96,210,210.25,147.75,58.463,9.7431,126,48.207,15.872
25.43,140.86,231.71,1.1706,6.2455,2326.3,64.894,149.77,327.12,21.331,24.732,190.39,210.05,203.41,210.56,209.52,204.17,147.13,58.463,9.6563,121.77,48.058,15.779
25.386,144.27,233.63,1.1257,6.4559,2372.1,64.894,149.77,327.12,20.771,21.056,190.54,210.05,209.07,210.56,209.52,209.21,147.13,59,9.7133,122.38,48.163,15.779
25.462,144.35,232.42,1.1257,6.5324,2369.9,64.862,149.14,327.56,20.771,23.193,189.47,209.75,209.98,210.43,209.79,209.79,147,59,9.7133,122.62,48.167,15.37
25.469,142.28,231.06,1.1257,6.4986,2369.4,63.19,148.19,328.42,20.587,23.193,189.24,208.1,208,210.24,207.95,207.69,146.88,59,9.705,122.22,48.167,14.993
25.546,143.08,235.24,1.1257,6.4986,2369.4,66.087,151.45,326.39,18.512,23.161,191.76,211.19,210.81,210.24,210.9,210.6,148.88,60.125,9.7057,123.06,48.241,15.208
25.683,140.78,234.93,1.1257,6.2204,2333.7,66.326,151.22,324.96,18.615,24.916,190.56,210.97,210.09,211.36,211.06,210.81,152,60.75,9.7545,125.09,48.343,15.126
25.367,142.64,234.93,1.1257,6.3838,2347.1,64.815,151.2,325.05,19.813,24.227,190.37,209.67,209.38,209.96,209.8,210.04,148.25,58.75,9.7531,122.63,48.32,15.126
25.516,143.27,235.05,1.1257,6.4126,2356.9,65.466,151.2,325.05,17.617,22.654,189.34,210.12,210.84,209.25,210.02,210.31,147.88,59.125,9.7531,122.55,48.32,15.115
25.562,143.37,232.73,1.1257,6.5503,2369.2,65.568,152.6,324.2,17.84,24.733,192.63,210.2,210.84,212.99,213.3,210.58,147.88,59.375,9.7239,122.36,48.21,15.176
25.55,142.8,234.23,1.1257,6.4897,2362.2,65.568,150.23,325.56,19.546,25.206,189.89,210.2,210.42,210.15,210.64,210.58,147.75,59.375,9.7614,123.21,48.21,15.277
25.409,141.79,234.31,1.1257,6.3558,2356.9,60.178,145.02,319.94,19.546,24.734,185.66,205.08,205.08,205.23,205.5,205.25,144.13,53.125,9.7455,122.94,48.181,15.526
25.417,145.08,233.3,1.1257,6.5568,2417.2,62.298,146.7,326.96,19.578,24.734,187.78,207.13,207.38,205.35,206.71,206.85,143.88,57,9.7559,122.94,48.072,15.526
25.748,145.24,236.23,1.1257,6.4966,2402.2,63.457,147.96,323.46,19.099,24.44,187.91,207.31,208.03,206.79,217.44,216.85,156.88,57,9.7793,123.03,48.072,15.569
25.351,141.95,235.67,1.1257,6.4351,2346.2,63.457,147.96,324.92,18.916,24.082,187.91,207.31,208.03,206.79,208.38,208.4,146.05,55.925,9.7013,121.86,48.43,15.446
25.613,144.41,231.53,1.1257,6.5428,2384,58.393,144.41,324.19,19.408,24.79,183.2,203.81,204.26,206.4,202.91,203.58,142.25,55.925,9.721,123.43,48.43,15.125
25.547,144.69,231.53,1.1257,6.6007,2387.5,61.262,146.46,325.47,18.799,23.051,185.57,205.99,206.77,206.4,205.71,205.94,142.88,55.959,9.7169,123.1,48.325,15.537
25.363,144.15,231.48,1.1257,6.5329,2377.7,60.626,145.74,333.84,21.688,24.388,186.38,206.36,206.12,205.85,205.53,205.96,146.19,56,9.7438,122.57,47.99,15.537
25.313,145.01,236.97,1.1257,6.5161,2392.3,64.624,150.23,327.13,21.313,24.405,189.22,209.92,209.39,209.71,209.45,209.23,147.75,59.75,9.7522,121.78,48.212,15.561
25.313,145.17,233.51,1.1257,6.422,2401.5,68.94,154.58,327.13,19.808,24.405,189.22,214.46,209.39,209.71,209.45,209.23,151.75,63.5,9.7522,123.14,48.188,15.473
25.313,144.88,232.54,1.1167,6.4286,2394.5,68.94,154.34,327.13,20.595,26.982,188.97,214.46,214.37,213.35,214.5,208.54,146.78,63.375,9.7588,122.82,48.067,15.473
25.508,144.56,232.22,1.111,6.3563,2388.6,69.335,154.34,321.39,18.698,23.325,189.17,215.11,214.88,209.19,209.36,208.93,153.96,63.375,9.7583,123.42,48.283,15.647
25.471,144.15,231.64,1.118,6.5553,2381.9,64.827,150.07,319.08,18.408,23.163,189.17,209.78,210.11,209.19,209.36,208.93,148.75,59,9.7426,123.33,48.205,15.152
25.313,144.08,233.84,1.1636,6.5442,2368.7,62.276,146.45,318.35,16.766,23.877,186.61,207.4,207.4,206.43,207.62,206.91,144.63,54.75,9.7426,123.38,47.966,15.197
25.339,145.53,233.97,1.1636,6.5442,2394.1,61.152,145.68,328.13,19.635,24.36,185.43,205.55,205.43,205.08,204.68,205.74,143.63,54.875,9.75,122.4,48.262,15.196
27.994,166.05,265.35,1.1636,7.3437,2736.9,75.439,160.86,322.71,24.542,26.961,200.93,221.41,218.71,221.34,221.9,221.12,160.63,68.854,10.806,141.97,51.833,17.018
30.273,169.26,262.98,1.3287,7.4213,2794.3,73.495,158.38,329.68,21.57,25.971,198.45,218.23,218.86,217.31,218.64,218.59,157.63,66.875,11.113,144.96,55.009,16.823
30.965,170.08,264.01,1.3743,7.4352,2813,73.495,155.69,329.68,18.456,24.763,195.94,215.34,216.81,217.08,218.64,215.55,157.63,64.097,11.113,147.7,55.899,16.5
31.015,169.91,266.98,1.3743,7.4352,2819.2,73.645,159.28,330.48,22.222,24.977,199.44,218.98,219.73,219.28,218.94,219.56,157.75,68.375,11.097,146.37,55.624,16.949
30.547,168.02,265.61,1.3743,7.4241,2794.5,67.483,152.91,324.75,20.276,24.87,193.15,213.22,212.44,213.42,213.03,213.14,153,61,11.129,147.03,55.594,16.946
30.703,168.53,264.55,1.3287,7.4229,2795.8,68.925,153.8,328.26,21.257,24.083,194.07,214.2,214.64,213.66,213.85,213.85,153.25,63.875,11.129,145.88,55.594,16.946
30.469,168.54,264.73,1.4961,7.382,2795.8,72.678,158.98,326.66,20.673,23.909,198.53,218.21,219.1,218.06,218.62,218.35,157,68.25,11.121,145.52,55.201,17.49
30.576,169.44,264.73,1.3666,7.3663,2795.2,50.487,136.48,326.89,14.44,18.003,175.32,196.67,196.81,194.48,195.52,195.33,135.23,43.125,11.152,147.83,55.259,18.073
30.54,169.44,265.58,1.3216,7.4337,2801.3,50.226,134.33,322.87,18.297,20.9,174.03,194.6,192.49,194.7,193.92,194.3,135.88,43.375,11.163,147.01,55.226,17.828
30.302,167.76,263.85,1.4192,7.522,2791.2,47.775,132.08,322.5,19.595,21.006,171.18,191.78,191.18,191.87,192.54,192.53,132.13,40.875,11.133,147.01,54.88,17.372
30.789,168,262.53,1.4629,7.522,2795.8,57.869,142.7,326.3,18.846,20.719,184.11,203.68,199.59,202.28,203.58,203.45,140,53.25,11.133,147.1,55.584,17.704
30.52,168.31,263.38,1.3743,7.5147,2777.3,56.337,140.49,327.16,19.273,22.271,179.72,202.33,199.59,201.89,201.48,201.59,142.63,50.625,11.128,147.77,55.105,17.514
30.96,165.33,261.81,1.3743,7.4779,2745.9,53.075,139.07,331.14,16.643,22.584,179.72,198.5,199.02,197.47,197.78,197.86,137.88,47.375,11.124,149.04,55.133,16.966
41.431,165.88,249.37,1.3743,7.5015,2764.2,54.903,140.81,323.23,18.734,23.456,179.81,200.14,199.32,200.49,200.2,199.94,138.5,47.125,11.15,150,72.349,17.072
41.261,168.82,250.74,1.3743,7.5641,2794.6,60.61,145.67,323.23,19.857,23.823,185.93,205.7,199.82,206.4,205.56,205.72,143.13,51.375,11.21,149.22,72.726,17.519
40.8,168.81,247.87,1.3699,7.5414,2775.9,55.742,141.75,322.87,17.453,22.831,180.89,201.38,207.11,202.35,201.32,201.35,140.11,51.125,11.132,148.14,71.909,16.868
40.8,168.81,247.87,1.3876,7.4309,2776.6,62.749,148.01,323.54,17.838,23.126,188.09,208.22,207.68,208.78,207.92,208.51,147.5,56.761,11.132,147.53,71.909,16.84
40.955,165.95,247.26,1.3743,7.4186,2776.6,64.858,149.94,326.73,19.629,24.397,190.07,209.56,208.28,209.53,209.9,210.04,149.83,58.023,11.123,148.27,72.024,16.847
30.688,166.88,248.65,1.3584,7.4574,2759,64.858,149.75,327.12,19.297,23.944,186.91,206.65,206.69,206.97,209.9,210.04,143.88,55.339,11.105,146.78,55.385,17.171
30.688,168.54,251.07,1.3287,7.4922,2788.3,64.893,149.75,326.35,20.487,23.865,189.45,210.2,209.35,209.14,210.14,210.56,148.5,55.875,11.119,146.5,55.552,17.031
30.683,168.59,249.62,1.3287,7.4676,2817.6,75.424,159.63,325.56,17.112,23.865,201.54,219.62,220.74,220.27,220.64,220.51,160.53,68.5,11.119,147.18,55.017,17.204
31.195,173.5,252.66,1.3743,7.8102,2867.3,98.943,169.54,325.56,21.798,24.808,224.63,244.57,242.53,243.33,244.92,244.29,169,89.924,11.413,150.89,56.308,17.204
31.885,171.08,254.52,1.4192,7.6692,2838.8,87.184,169.61,330.27,22.702,25.424,212.14,232.25,231.85,232.3,231.89,232.04,169.63,82.125,11.609,153.09,57.029,17.164
31.664,169.1,250.11,1.4192,7.5981,2816.6,89.188,169.61,324.31,22.579,25.888,214.01,234.2,233.26,233.08,233.98,233.5,169.63,83.125,11.518,152.38,56.629,17.497
32.118,167.29,249.06,1.4192,7.5046,2800.3,88.968,170,327.18,20.608,23.75,209.96,234.07,230.46,231.14,230.43,230.5,170,78.875,11.474,153.76,56.968,17.612
31.883,169.49,250.47,1.4192,7.6714,2809.5,88.968,170.07,328.24,23.006,23.492,215.2,234.07,234.08,234.91,234.87,234.63,170,79.75,11.401,153.46,56.717,17.624
31.797,171.08,250.04,1.4719,7.6922,2829.1,89.199,170.07,326.09,28.647,23.707,213.64,234.42,234.05,233.09,233.77,233.83,170.25,81.246,11.544,153.26,56.779,17.624
31.709,170.83,252.87,1.3813,7.7275,2853.1,99.868,169.25,322.18,19.775,26.19,225.13,245.35,244.7,244.78,244.45,244.89,170.25,91.75,11.503,154.72,56.65,17.128
31.813,171.37,251.86,1.427,7.4577,2843.7,67.347,140.79,323.16,19.775,45.216,202.1,222.88,223.21,223.37,222.51,222.79,149.38,60.125,11.675,153.65,57.944,16.621
32.963,175.58,257.9,1.434,7.6644,2912.9,83.048,157.75,320.7,19.752,30.195,218.05,237.72,238.06,237.47,237.74,237.75,158,76.75,12.013,157.27,59.983,17.408
33.358,174.27,254.48,1.4796,7.7541,2896.4,81.073,156.7,323.76,19.736,24.288,216.18,236.19,235.75,236.68,236.19,236.73,157.1,72.875,12.029,157.74,60.547,17.498
46.534,185.1,278.48,1.4944,7.9088,3080.7,80.466,155.62,318.86,18.229,22.799,215.33,235.36,235.57,235.53,235.48,235.01,156.83,73.201,12.07,163.79,78.448,18.082
46.078,189.11,275.92,1.5393,8.1775,3157.8,89.851,165.46,325.42,20.254,26.348,230.52,250.52,250.25,250.22,250.48,250.18,167.25,81.5,12.121,165.75,78.424,17.981
46.269,186.99,275.04,1.5393,8.1326,3128.3,86.141,162.25,325.57,20.282,26.574,226.76,247.01,246.84,246.99,246.94,247.31,162.53,77.875,12.11,164.37,78.528,17.37
46.239,187.32,274,1.5393,8.0581,3116.6,84.715,159.76,326.71,19.012,24.642,223.19,243.72,244.04,244.12,243.96,243.94,159.5,78,12.115,164.17,78.466,17.745
46.471,186.69,273.01,1.5393,8.1119,3114.3,78.785,152.46,325.91,17.505,23.456,216.25,237.12,237.45,237.13,237.59,237.69,154.75,68.875,12.116,164.59,78.48,17.745
46.36,187.21,273.2,1.5393,8.0712,3120.7,79.701,155.81,325.91,18.571,25.249,220.02,239.86,240.34,239.44,240.26,240.65,154.5,73.25,12.136,164.86,78.48,17.783
46.007,189.14,273.2,1.5393,8.1638,3140.8,82.89,158.68,326.14,20.339,25.743,224.19,244.08,244.63,244.33,244.2,244.58,159.75,77.75,12.142,164.03,78.47,17.791
46,187.97,273.55,1.5393,8.1783,3125,100.17,170.03,322.95,20.601,25.736,240.67,260.89,261.53,261.13,261.44,261.33,171.63,90,12.076,163.95,78.696,18.505
45.678,188.82,270.11,1.4944,8.1161,3147.2,99.588,169.4,320.6,19.621,25.736,243.35,263.09,263.35,263.29,263.21,263.34,171.63,94.125,12.076,164.63,78.066,18.493
